NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,ActiveSubsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,OwnerType,ManagerName,ManagerType,HUDPropertyID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,StudioOneBedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,PercentofELIHouseholds,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,OccupancyRate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_2_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_2_InacStatusDesc,NumberActiveSection538,NumberInconclusiveSection538,NumberInactiveSection538,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,NumberActivePBV,NumberInconclusivePBV,NumberInactivePBV,Pbv_1_Status,Pbv_1_ProgramName,Pbv_1_AssistedUnits,Pbv_2_Status,Pbv_2_ProgramName,Pbv_2_AssistedUnits,NumberActiveMR,NumberInconclusiveMR,NumberInactiveMR,Mr_1_Status,Mr_1_ProgramName,Mr_1_AssistedUnits,Mr_2_Status,Mr_2_ProgramName,Mr_2_AssistedUnits,OldNHPDPropertyID
1028568,VISTA ANGELINA FAMILY APARTMENTS,418 E Edgeware Rd,Los Angeles,CA,90026-5693,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208000,34,34.07,-118,Active,1,0,1,108,1/1/1995,1/1/2068,1/1/2068,VISTA ANGELINA HOUSING PARTNERS LP,Non-Profit,,,,,,,,,,10,65,33,,Family,1980,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,1,CAA2013113,Active,4% Tax Credit,1/1/2013,1/1/2068,106,Both New Construction and Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22497
1028573,VALLEY VILLAGE APARTMENTS,12111 Chandler Blvd,Valley Village,CA,91607-4356,31080,Metropolitan Statistical Area,Los Angeles,6037,6037124902,30,34.17,-118,Active,1,0,0,188,1/1/1995,1/1/2025,1/1/2025,FOUNDATION FOR AFFORDABLE HOUSING/EMBRACE FOUNDATION,For Profit,,,,,,,,,,,,,,Elderly or disabled,2320,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1995111,Active,9% Tax Credit,1/1/1995,1/1/2025,188,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22502
1028574,VILLA DEL PUEBLO,1441 S Hope St,Los Angeles,CA,90015-2911,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224010,34,34.04,-118,Active,1,0,0,81,1/1/1995,1/1/2025,1/1/2025,EL PUEBLO COMMUNITY DEVELOPMENT CORP,For Profit,,,,,,,,,,13,30,38,,Family,1970,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1995112,Active,9% Tax Credit,1/1/1995,1/1/2025,81,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22503
1028575,VILLA FLORENTINA,4576 Florence Ave,Bell,CA,90201-4351,31080,Metropolitan Statistical Area,Los Angeles,6037,6037533803,40,33.97,-118,Active,1,0,0,13,1/1/1995,1/1/2025,1/1/2025,COMMUNITY HOUSING ASSISTANCE PROGRAM (CHAPA),For Profit,,,,,,,,,,,,,,Family,1770,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1995113,Active,9% Tax Credit,1/1/1995,1/1/2025,13,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22504
1028579,VINELAND PLACE,7843 Vineland Ave,Sun Valley,CA,91352-4555,31080,Metropolitan Statistical Area,Los Angeles,6037,6037122120,29,34.21,-118,Active,1,0,0,18,1/1/1995,1/1/2025,1/1/2025,LA FAMILY HOUSING CORP,For Profit,,,,,,,,,,,6,12,,Family,1980,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1995117,Active,9% Tax Credit,1/1/1995,1/1/2025,18,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22508
1028580,WASHINGTON VILLA APARTMENTS,264 E Washington Blvd,Pasadena,CA,91104-2195,31080,Metropolitan Statistical Area,Los Angeles,6037,6037462001,27,34.17,-118,Active,1,0,1,21,1/1/1995,1/1/2025,1/1/2025,DMJC INC A CALIFORNIA CORP,For Profit,,,,,,,,,,,11,10,,Family,2140,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1995118,Active,9% Tax Credit,1/1/1995,1/1/2025,21,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22509
1028581,WELDON HOTEL,507 Maple Ave,Los Angeles,CA,90013-1511,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206300,34,34.05,-118,Active,1,0,0,58,1/1/1995,1/1/2025,1/1/2025,SKID ROW HOUSING TRUST,For Profit,,,,,,,,,,,,,,,2058,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1995119,Active,9% Tax Credit,1/1/1995,1/1/2025,58,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22510
1028582,WERNER ILLING HOUSE,1924 Argyle Ave,Hollywood,CA,90068-3967,31080,Metropolitan Statistical Area,Los Angeles,6037,6037189500,28,34.11,-118,Active,2,0,0,21,1/1/1995,11/8/2021,1/1/2025,HOLLYWOOD COMMUNITY HOUSING CORP,For Profit,,,,,,,,,,21,,,,Elderly or disabled,2760,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1995120,Active,9% Tax Credit,1/1/1995,1/1/2025,20,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2109700175,Active,HOME,11/8/2011,11/8/2021,20,Rehabilitation,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22511
1028584,YOUNG APARTMENTS,1621 S Grand Ave,Los Angeles,CA,90015-3565,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224010,34,34.04,-118,Active,1,0,0,66,1/1/1995,1/1/2025,1/1/2025,ABODE COMMUNITIES,For Profit,,,,,,,,,,,,,,,1970,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1995122,Active,9% Tax Credit,1/1/1995,1/1/2025,65,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22513
1028585,ALABAMA COURT,7440 Alabama Ave,Canoga Park,CA,91303-1345,31080,Metropolitan Statistical Area,Los Angeles,6037,6037134522,30,34.21,-119,Active,1,0,0,42,1/1/1996,1/1/2026,1/1/2026,LA FAMILY HOUSING CORP,For Profit,,,,,,,,,,,,,,Family,2190,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1996005,Active,9% Tax Credit,1/1/1996,1/1/2026,42,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22514
1028589,BUDLONG AVENUE APARTMENTS,2727 S Budlong Ave,Los Angeles,CA,90007-2170,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222200,37,34.03,-118,Active,1,0,0,12,1/1/1997,1/1/2027,1/1/2027,ESPERANZA COMMUNITY HOUSING CORP,For Profit,,,,,,,,,,,3,9,,Family,1810,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1997065,Active,9% Tax Credit,1/1/1997,1/1/2027,11,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22639
1028590,ASHWOOD COURT,19201 Nordhoff St,Northridge,CA,91324-3685,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115301,30,34.24,-119,Active,1,0,0,72,1/1/1996,1/1/2026,1/1/2026,MCCORMACK BARON SALAZAR INC / MBA URBAN DEVELOPMENT CORP,For Profit,,,,,,,,,,,,,,Family,2330,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1996020,Active,9% Tax Credit,1/1/1996,1/1/2026,72,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22517
1028595,CASA SEVILLE/MEMORY PARK,8750 Memory Park Ave,North Hills,CA,91343-5319,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117520,29,34.23,-118,Active,1,0,0,53,1/1/1997,1/1/2027,1/1/2027,,For Profit,,,,,,,,,,1,35,17,,Family,1950,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1997080,Active,9% Tax Credit,1/1/1997,1/1/2027,52,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22642
1028605,DECRO NORDHOFF APARTMENTS,15543 Nordhoff St,North Hills,CA,91343-3247,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117201,29,34.24,-118,Active,1,0,0,38,1/1/1997,1/1/2027,1/1/2027,DECRO-CHI CORP,For Profit,,,,,,,,,,,,,,Family,1950,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1997105,Active,9% Tax Credit,1/1/1997,1/1/2027,38,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22647
1028607,ELIZABETH COURT,5225 Elizabeth St,Cudahy,CA,90201-5312,31080,Metropolitan,Los Angeles,6037,6037534406,40,33.96,-118,Active,1,0,2,26,12/1/1971,1/1/2027,1/1/2027,CORP FOR BETTER HOUSING,For Profit,,For Profit,,,,,,,,,8,18,,Family,1770,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1997110,Active,9% Tax Credit,1/1/1997,1/1/2027,25,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22648
1028618,ROSSMORE HOTEL,905 E 6th St,Los Angeles,CA,90021-1017,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206300,34,34.04,-118,Active,2,0,0,60,1/1/1996,1/1/2026,1/1/2026,SKID ROW HOUSING TRUST,For Profit,,,,,,,,,,,,,,,2058,1/1/1911,1/1/1973,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1996100,Active,9% Tax Credit,1/1/1996,1/1/2026,60,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,Active,Project Based Vouchers,54,,,,0,0,0,,,,,,,22532
1028621,GOWER STREET APARTMENTS,1140 N Gower St,Los Angeles,CA,90038-1854,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190902,28,34.09,-118,Active,2,0,0,55,1/1/1997,1/1/2027,1/1/2027,A COMMUNITY OF FRIENDS,For Profit,,,,,,,,,,,,,,,2190,1/1/1929,1/1/1991,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1997150,Active,9% Tax Credit,1/1/1997,1/1/2027,55,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,1,0,0,Active,Mod Rehab,52,,,,22656
1028631,VILLA METROPOLITANO,1328 S Hope St,Los Angeles,CA,90015-2923,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224010,34,34.04,-118,Active,1,0,0,53,1/1/1996,1/1/2026,1/1/2026,EL PUEBLO COMMUNITY DEVELOPMENT CORP,For Profit,,,,,,,,,,53,,,,,1970,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1996135,Active,9% Tax Credit,1/1/1996,1/1/2026,52,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22539
1028634,HARMONY GARDENS,5239 Harmony Ave,North Hollywood,CA,91601-5532,31080,Metropolitan Statistical Area,Los Angeles,6037,6037125320,29,34.17,-118,Active,2,0,0,14,1/1/1997,10/2/2021,1/1/2027,LA FAMILY HOUSING CORP,For Profit,,For Profit,,,,,,,,,,,,Family,2300,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1997180,Active,9% Tax Credit,1/1/1997,1/1/2027,14,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,2109700897,Active,HOME,10/2/2001,10/2/2021,14,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22662
1028639,SOPHIA RIDGE APARTMENTS,9601 Reseda Blvd,Northridge,CA,91324-2319,31080,Metropolitan Statistical Area,Los Angeles,6037,6037115201,30,34.24,-119,Active,1,0,0,112,1/1/1996,1/1/2026,1/1/2026,,For Profit,,,,,,,,,,,,,,,2330,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1996157,Active,4% Tax Credit,1/1/1996,1/1/2026,45,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22543
1028641,WOODBRIDGE PARK APARTMENTS,11220 Moorpark St,North Hollywood,CA,91602-2647,31080,Metropolitan Statistical Area,Los Angeles,6037,6037143200,30,34.15,-118,Active,1,0,0,77,1/1/1996,1/1/2026,1/1/2026,,For Profit,,,,,,,,,,,,,,,2620,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1996158,Active,4% Tax Credit,1/1/1996,1/1/2026,31,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22544
1028642,HERITAGE PARK SENIOR APARTMENTS,915 Highland Ave,Duarte,CA,91010-1941,31080,Metropolitan Statistical Area,Los Angeles,6037,6037430101,32,34.14,-118,Active,1,0,0,120,1/1/1997,1/1/2027,1/1/2027,FOUNDATION FOR AFFORDABLE HOUSING/EMBRACE FOUNDATION,For Profit,,,,,,,,,,48,72,,,Elderly or disabled,2270,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1997200,Active,4% Tax Credit,1/1/1997,1/1/2027,118,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22666
1028645,4334-4346 MATILIJA APARTMENTS,4334 Matilija Ave,Sherman Oaks,CA,91423-3660,31080,Metropolitan Statistical Area,Los Angeles,6037,6037141102,30,34.15,-118,Active,1,0,0,54,1/1/1996,1/1/2026,1/1/2026,IG PROPERTIES,For Profit,,,,,,,,,,,,,,,2660,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1996160,Active,4% Tax Credit,1/1/1996,1/1/2026,11,Acquisition and Rehab,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22546
1028646,HYDE PARK PLACE APARTMENTS,6323 10th Ave,Los Angeles,CA,90043-4100,31080,Metropolitan Statistical Area,Los Angeles,6037,6037234901,37,33.98,-118,Active,1,0,0,29,1/1/1997,1/1/2027,1/1/2027,CORRIDOR ECONOMIC DEVELOPMENT CORP,For Profit,,,,,,,,,,,11,18,,Family,1770,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,1,0,0,CAA1997215,Active,9% Tax Credit,1/1/1997,1/1/2027,28,New Construction,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,22668
